Year,Month,Day,Temperature
1932,4,10,14.2
1932,3,1,14.3
1932,3,2,14.3
1932,3,3,14.3
1932,4,13,14.3
1932,9,30,14.3
1932,11,13,14.3
1932,12,11,14.3
1932,3,9,14.4
1932,12,12,14.4
1932,3,6,14.5
1932,3,8,14.5
1932,4,5,14.5
1932,4,19,14.6
1932,4,28,14.6
1932,10,25,14.6
1932,11,11,14.6
1932,1,2,14.7
1932,3,31,14.7
1932,4,4,14.7
1932,4,25,14.7
1932,4,26,14.7
1932,5,8,14.7
1932,8,19,14.7
1932,10,31,14.7
1932,3,7,14.8
1932,3,13,14.8
1932,3,30,14.8
1932,12,3,14.8
1932,12,10,14.8
1932,3,18,14.9
1932,4,8,14.9
1932,11,1,14.9
1932,3,11,15
1932,3,14,15
1932,3,15,15
1932,3,16,15
1932,4,9,15
1932,4,11,15
1932,4,23,15
1932,12,2,15
1932,12,4,15
1932,5,28,15.1
1932,9,28,15.1
1932,12,5,15.1
1932,12,6,15.1
1932,3,12,15.2
1932,4,6,15.2
1932,6,14,15.2
1932,10,1,15.2
1932,11,2,15.2
1932,11,7,15.2
1932,11,14,15.2
1932,8,15,15.3
1932,11,9,15.3
1932,11,30,15.3
1932,12,1,15.3
1932,4,24,15.4
1932,11,8,15.4
1932,11,12,15.4
1932,11,26,15.4
1932,3,29,15.5
1932,3,17,15.6
1932,10,26,15.6
1932,10,30,15.6
1932,11,10,15.6
1932,4,21,15.7
1932,5,18,15.7
1932,5,24,15.7
1932,9,17,15.7
1932,9,29,15.7
1932,11,5,15.7
1932,11,24,15.7
1932,11,25,15.7
1932,11,27,15.7
1932,11,29,15.7
1932,6,13,15.8
1932,9,23,15.8
1932,10,27,15.8
1932,11,6,15.8
1932,12,9,15.8
1932,5,13,15.9
1932,6,19,15.9
1932,10,15,15.9
1932,11,15,15.9
1932,11,28,15.9
1932,12,7,15.9
1932,4,20,16
1932,6,24,16
1932,9,20,16
1932,10,5,16
1932,10,14,16
1932,10,16,16
1932,11,16,16
1932,12,8,16
1932,5,9,16.1
1932,8,4,16.1
1932,8,16,16.1
1932,10,9,16.1
1932,5,10,16.2
1932,8,5,16.2
1932,10,28,16.2
1932,6,16,16.3
1932,8,3,16.3
1932,8,8,16.3
1932,8,20,16.3
1932,10,29,16.3
1932,11,3,16.3
1932,11,4,16.3
1932,11,17,16.3
1932,5,11,16.4
1932,6,30,16.4
1932,7,9,16.4
1932,7,30,16.4
1932,8,2,16.4
1932,8,21,16.4
1932,9,21,16.4
1932,9,24,16.4
1932,9,25,16.4
1932,10,17,16.4
1932,11,21,16.4
1932,7,5,16.5
1932,8,1,16.5
1932,11,23,16.5
1932,5,12,16.6
1932,5,21,16.6
1932,5,25,16.6
1932,6,22,16.6
1932,8,23,16.6
1932,9,9,16.6
1932,10,10,16.6
1932,11,20,16.6
1932,6,17,16.7
1932,6,25,16.7
1932,8,14,16.7
1932,9,15,16.7
1932,9,19,16.7
1932,10,7,16.7
1932,11,18,16.7
1932,5,16,16.8
1932,7,2,16.8
1932,7,7,16.8
1932,11,19,16.8
1932,6,26,16.9
1932,7,15,16.9
1932,11,22,16.9
1932,5,14,17
1932,6,12,17
1932,6,18,17
1932,8,6,17
1932,10,22,17
1932,7,10,17.1
1932,7,25,17.1
1932,8,9,17.1
1932,10,11,17.1
1932,10,13,17.1
1932,10,24,17.1
1932,7,6,17.2
1932,7,31,17.2
1932,9,5,17.2
1932,9,14,17.2
1932,9,16,17.2
1932,10,20,17.2
1932,8,24,17.3
1932,10,6,17.3
1932,10,18,17.3
1932,10,19,17.3
1932,10,21,17.3
1932,10,23,17.3
1932,5,15,17.4
1932,5,17,17.4
1932,9,13,17.4
1932,6,15,17.5
1932,6,23,17.5
1932,9,18,17.5
1932,9,27,17.5
1932,10,2,17.5
1932,5,26,17.6
1932,6,29,17.6
1932,8,7,17.6
1932,8,22,17.6
1932,6,4,17.7
1932,9,2,17.7
1932,10,12,17.7
1932,5,27,17.8
1932,9,6,17.8
1932,9,7,17.8
1932,9,8,17.8
1932,6,2,17.9
1932,6,6,17.9
1932,5,30,18
1932,6,5,18
1932,6,7,18
1932,7,8,18
1932,8,13,18
1932,9,10,18
1932,10,3,18
1932,5,29,18.1
1932,8,25,18.1
1932,10,4,18.1
1932,10,8,18.1
1932,6,3,18.2
1932,8,10,18.2
1932,9,22,18.2
1932,6,10,18.3
1932,7,17,18.3
1932,9,26,18.3
1932,5,31,18.4
1932,6,27,18.4
1932,7,16,18.5
1932,8,31,18.5
1932,6,1,18.6
1932,7,21,18.6
1932,6,11,18.7
1932,8,26,18.7
1932,8,27,18.7
1932,6,21,18.8
1932,7,27,18.9
1932,8,28,18.9
1932,8,29,18.9
1932,8,30,18.9
1932,9,3,18.9
1932,9,12,18.9
1932,6,9,19
1932,8,11,19
1932,6,28,19.1
1932,7,23,19.1
1932,9,4,19.1
1932,9,11,19.1
1932,6,8,19.2
1932,7,11,19.2
1932,8,12,19.2
1932,6,20,19.3
1932,7,1,19.3
1932,7,12,19.3
1932,7,26,19.3
1932,7,29,19.3
1932,7,13,19.4
1932,9,1,19.4
1932,7,14,19.5
1932,7,22,19.5
1932,7,28,19.5
1932,7,18,19.6
1932,7,19,19.6
1932,7,20,19.6
1932,7,24,19.6
1931,12,14,12.5
1931,12,15,13.1
1931,12,18,13.1
1931,12,12,13.5
1931,5,31,13.6
1931,11,26,13.6
1931,12,23,13.6
1931,12,17,13.7
1931,12,29,13.7
1931,12,30,13.7
1931,12,31,13.7
1931,12,16,13.8
1931,12,19,13.8
1931,12,20,13.8
1931,12,21,13.8
1931,12,22,13.8
1931,12,24,13.8
1931,12,26,14
1931,12,28,14
1931,12,27,14.1
1931,9,12,14.2
1931,11,25,14.2
1931,12,13,14.2
1931,12,25,14.2
1931,6,2,14.3
1931,11,29,14.3
1931,12,1,14.3
1931,12,10,14.3
1931,12,4,14.4
1931,12,11,14.4
1931,5,18,14.5
1931,11,24,14.5
1931,12,2,14.5
1931,12,3,14.5
1931,12,9,14.5
1931,11,27,14.6
1931,11,30,14.6
1931,12,5,14.6
1931,12,8,14.6
1931,11,22,14.7
1931,11,23,14.7
1931,12,6,14.7
1931,5,21,14.8
1931,12,7,14.8
1931,1,23,14.9
1931,11,28,14.9
1931,1,14,15
1931,1,19,15
1931,1,24,15
1931,2,26,15
1931,1,17,15.1
1931,1,22,15.1
1931,5,29,15.1
1931,9,14,15.1
1931,10,26,15.1
1931,1,12,15.2
1931,1,13,15.2
1931,1,20,15.2
1931,1,21,15.2
1931,2,24,15.2
1931,6,3,15.2
1931,9,13,15.2
1931,2,21,15.3
1931,2,25,15.3
1931,1,15,15.4
1931,1,18,15.4
1931,1,31,15.4
1931,6,1,15.4
1931,10,14,15.4
1931,10,27,15.4
1931,10,28,15.4
1931,1,5,15.5
1931,1,7,15.5
1931,1,9,15.5
1931,1,10,15.5
1931,1,16,15.5
1931,1,26,15.5
1931,1,27,15.5
1931,2,27,15.5
1931,2,28,15.5
1931,4,1,15.5
1931,1,1,15.6
1931,1,8,15.6
1931,1,25,15.6
1931,1,30,15.6
1931,5,16,15.6
1931,1,11,15.7
1931,5,20,15.7
1931,1,3,15.8
1931,1,29,15.8
1931,2,16,15.8
1931,2,23,15.8
1931,3,5,15.8
1931,3,7,15.8
1931,3,17,15.8
1931,10,11,15.8
1931,1,2,15.9
1931,1,28,15.9
1931,2,2,15.9
1931,2,4,15.9
1931,2,5,15.9
1931,2,6,15.9
1931,2,20,15.9
1931,2,22,15.9
1931,3,10,15.9
1931,3,11,15.9
1931,6,9,15.9
1931,10,13,15.9
1931,1,4,16
1931,2,7,16
1931,2,13,16
1931,2,19,16
1931,3,2,16
1931,3,4,16
1931,3,6,16
1931,11,20,16
1931,2,9,16.1
1931,2,10,16.1
1931,2,17,16.1
1931,3,9,16.1
1931,3,12,16.1
1931,3,21,16.1
1931,6,18,16.1
1931,11,16,16.1
1931,2,1,16.2
1931,2,3,16.2
1931,2,18,16.2
1931,3,3,16.2
1931,3,14,16.2
1931,3,16,16.3
1931,10,12,16.3
1931,2,12,16.4
1931,2,14,16.4
1931,10,15,16.4
1931,10,23,16.4
1931,11,17,16.4
1931,11,18,16.4
1931,11,19,16.4
1931,2,11,16.5
1931,3,1,16.5
1931,3,8,16.5
1931,3,13,16.5
1931,4,2,16.5
1931,4,5,16.5
1931,2,8,16.6
1931,3,18,16.6
1931,3,20,16.6
1931,3,30,16.6
1931,4,14,16.6
1931,6,19,16.6
1931,10,25,16.6
1931,10,31,16.6
1931,2,15,16.7
1931,3,31,16.7
1931,3,27,16.9
1931,3,28,16.9
1931,4,4,16.9
1931,5,22,16.9
1931,9,16,16.9
1931,10,17,16.9
1931,3,15,17
1931,3,19,17
1931,3,26,17
1931,4,3,17
1931,4,7,17
1931,9,11,17
1931,10,24,17
1931,11,2,17
1931,11,15,17
1931,4,6,17.1
1931,5,23,17.1
1931,9,15,17.1
1931,11,12,17.1
1931,11,14,17.1
1931,3,23,17.2
1931,4,16,17.2
1931,5,9,17.2
1931,10,30,17.2
1931,11,1,17.2
1931,3,25,17.3
1931,4,13,17.3
1931,11,3,17.3
1931,11,4,17.3
1931,11,10,17.3
1931,11,13,17.3
1931,4,9,17.4
1931,9,10,17.4
1931,10,29,17.4
1931,3,24,17.5
1931,3,29,17.5
1931,4,8,17.5
1931,4,10,17.5
1931,4,15,17.5
1931,5,13,17.5
1931,6,8,17.5
1931,7,7,17.5
1931,9,7,17.5
1931,9,18,17.5
1931,3,22,17.6
1931,11,11,17.6
1931,5,19,17.7
1931,6,4,17.7
1931,7,8,17.7
1931,10,2,17.7
1931,4,27,17.8
1931,5,4,17.8
1931,9,17,17.8
1931,11,5,17.8
1931,6,5,17.9
1931,9,5,17.9
1931,4,12,18
1931,4,17,18
1931,4,28,18
1931,5,7,18
1931,5,15,18
1931,8,15,18
1931,10,18,18
1931,4,11,18.1
1931,4,25,18.1
1931,5,3,18.1
1931,8,3,18.1
1931,9,28,18.1
1931,10,10,18.1
1931,6,6,18.2
1931,6,11,18.2
1931,10,20,18.2
1931,9,8,18.3
1931,10,16,18.3
1931,10,21,18.3
1931,10,22,18.3
1931,11,6,18.3
1931,11,8,18.3
1931,11,9,18.3
1931,4,18,18.4
1931,4,20,18.4
1931,4,24,18.4
1931,9,20,18.4
1931,10,19,18.4
1931,6,7,18.5
1931,9,19,18.5
1931,11,7,18.5
1931,4,26,18.6
1931,5,1,18.6
1931,5,6,18.6
1931,5,11,18.6
1931,5,12,18.6
1931,5,17,18.6
1931,5,30,18.6
1931,6,22,18.6
1931,9,2,18.6
1931,9,9,18.6
1931,9,30,18.6
1931,10,3,18.6
1931,5,10,18.7
1931,5,26,18.7
1931,6,10,18.7
1931,6,25,18.7
1931,7,9,18.7
1931,8,4,18.7
1931,9,23,18.7
1931,5,14,18.8
1931,5,25,18.8
1931,5,28,18.8
1931,7,10,18.8
1931,5,2,18.9
1931,7,3,18.9
1931,7,6,18.9
1931,4,23,19
1931,6,12,19
1931,8,5,19
1931,10,1,19
1931,4,21,19.1
1931,4,22,19.1
1931,4,29,19.1
1931,4,30,19.1
1931,5,8,19.1
1931,9,6,19.1
1931,9,29,19.1
1931,5,5,19.2
1931,5,27,19.2
1931,8,6,19.2
1931,8,17,19.2
1931,4,19,19.3
1931,9,22,19.3
1931,9,25,19.3
1931,9,27,19.3
1931,5,24,19.5
1931,9,3,19.5
1931,9,21,19.5
1931,9,24,19.5
1931,9,1,19.6
1931,10,8,19.6
1931,7,1,19.7
1931,10,7,19.7
1931,10,9,19.7
1931,7,21,19.8
1931,8,8,19.8
1931,9,26,19.8
1931,10,4,19.8
1931,6,13,19.9
1931,6,14,20
1931,6,17,20
1931,6,21,20.1
1931,9,4,20.1
1931,6,15,20.2
1931,10,6,20.2
1931,10,5,20.3
1931,6,16,20.4
1931,8,19,20.6
1931,8,18,20.7
1931,8,22,20.7
1931,8,31,20.7
1931,6,20,20.8
1931,6,27,20.8
1931,8,7,20.8
1931,6,23,20.9
1931,7,16,21.1
1931,7,4,21.2
1931,6,26,21.6
1931,6,30,21.6
1931,8,10,21.8
1931,6,29,21.9
1931,7,2,21.9
1931,7,20,21.9
1931,8,9,21.9
1931,8,13,21.9
1931,8,14,21.9
1931,8,21,21.9
1931,6,24,22
1931,8,16,22
1931,7,31,22.2
1931,8,2,22.2
1931,8,20,22.2
1931,8,24,22.2
1931,7,30,22.3
1931,8,23,22.4
1931,7,29,22.5
1931,8,12,22.5
1931,8,27,22.5
1931,8,11,22.6
1931,8,29,22.8
1931,7,11,23.1
1931,7,22,23.1
1931,6,28,23.2
1931,7,24,23.2
1931,8,25,23.2
1931,7,23,23.3
1931,7,5,23.5
1931,7,12,23.5
1931,8,1,23.5
1931,8,26,23.5
1931,8,28,23.5
1931,7,13,23.6
1931,7,18,23.6
1931,7,28,23.6
1931,7,26,23.7
1931,7,17,23.8
1931,7,25,23.9
1931,8,30,23.9
1931,7,14,24
1931,7,15,24.2
1931,7,19,24.5
1931,7,27,25
1930,3,13,12.3
1930,2,6,13.3
1930,3,16,13.3
1930,3,15,13.4
1930,2,7,13.5
1930,1,24,13.9
1930,1,23,14
1930,1,31,14
1930,3,4,14
1930,3,17,14
1930,3,3,14.1
1930,3,7,14.1
1930,3,19,14.1
1930,9,10,14.1
1930,1,5,14.2
1930,1,25,14.2
1930,2,18,14.2
1930,2,28,14.2
1930,3,18,14.2
1930,5,20,14.2
1930,3,5,14.3
1930,3,8,14.3
1930,1,30,14.4
1930,2,8,14.4
1930,2,15,14.4
1930,2,19,14.4
1930,2,22,14.4
1930,2,27,14.4
1930,3,1,14.4
1930,3,2,14.4
1930,3,6,14.4
1930,3,11,14.4
1930,3,12,14.4
1930,1,27,14.5
1930,1,28,14.5
1930,2,4,14.5
1930,2,5,14.5
1930,2,10,14.5
1930,2,11,14.5
1930,2,12,14.5
1930,2,16,14.5
1930,2,17,14.5
1930,2,21,14.5
1930,2,24,14.5
1930,2,25,14.5
1930,3,14,14.5
1930,3,20,14.5
1930,4,3,14.5
1930,5,22,14.5
1930,1,29,14.6
1930,2,3,14.6
1930,2,9,14.6
1930,2,20,14.6
1930,3,22,14.6
1930,6,8,14.6
1930,1,4,14.7
1930,3,10,14.7
1930,7,7,14.7
1930,7,19,14.7
1930,2,1,14.8
1930,2,14,14.8
1930,3,9,14.8
1930,3,23,14.8
1930,3,25,14.8
1930,1,3,14.9
1930,2,13,14.9
1930,5,15,14.9
1930,10,23,14.9
1930,1,26,15
1930,2,2,15
1930,5,19,15
1930,10,24,15
1930,11,23,15
1930,3,21,15.1
1930,4,14,15.1
1930,7,13,15.1
1930,12,24,15.2
1930,12,27,15.2
1930,1,2,15.3
1930,3,24,15.3
1930,4,12,15.3
1930,7,12,15.3
1930,12,23,15.3
1930,1,1,15.4
1930,2,23,15.4
1930,3,27,15.4
1930,4,1,15.4
1930,4,5,15.4
1930,4,19,15.4
1930,4,28,15.4
1930,3,26,15.5
1930,4,2,15.5
1930,4,6,15.5
1930,4,17,15.5
1930,7,9,15.5
1930,10,25,15.5
1930,11,24,15.5
1930,12,20,15.5
1930,12,22,15.5
1930,12,26,15.5
1930,6,7,15.6
1930,12,25,15.6
1930,12,30,15.6
1930,12,31,15.6
1930,4,4,15.7
1930,6,9,15.7
1930,7,3,15.7
1930,7,11,15.7
1930,11,22,15.7
1930,12,28,15.7
1930,12,29,15.7
1930,5,21,15.8
1930,6,28,15.8
1930,6,10,15.9
1930,7,8,15.9
1930,7,10,15.9
1930,12,18,15.9
1930,12,19,15.9
1930,3,29,16
1930,4,10,16
1930,5,1,16
1930,5,2,16
1930,5,17,16
1930,7,20,16
1930,11,19,16
1930,11,21,16
1930,12,13,16
1930,12,21,16
1930,3,28,16.1
1930,4,8,16.1
1930,4,9,16.1
1930,4,16,16.1
1930,4,18,16.1
1930,4,27,16.1
1930,6,25,16.1
1930,9,21,16.1
1930,11,25,16.1
1930,11,26,16.1
1930,4,13,16.2
1930,5,23,16.2
1930,6,6,16.2
1930,12,16,16.2
1930,3,31,16.3
1930,11,20,16.3
1930,12,10,16.3
1930,4,21,16.4
1930,7,25,16.4
1930,12,15,16.4
1930,4,15,16.5
1930,4,23,16.5
1930,4,30,16.5
1930,5,14,16.5
1930,5,16,16.5
1930,6,29,16.5
1930,7,4,16.5
1930,7,28,16.5
1930,10,21,16.5
1930,11,18,16.5
1930,12,1,16.5
1930,12,5,16.5
1930,12,12,16.5
1930,12,17,16.5
1930,5,18,16.6
1930,7,17,16.6
1930,8,28,16.6
1930,9,4,16.6
1930,9,22,16.6
1930,10,22,16.6
1930,12,3,16.6
1930,12,6,16.6
1930,12,8,16.6
1930,12,9,16.6
1930,12,11,16.6
1930,12,14,16.6
1930,3,30,16.7
1930,4,26,16.7
1930,5,25,16.7
1930,7,18,16.7
1930,11,28,16.7
1930,11,29,16.7
1930,12,4,16.7
1930,4,7,16.8
1930,4,11,16.8
1930,4,22,16.8
1930,4,29,16.8
1930,12,2,16.8
1930,9,13,17
1930,10,11,17
1930,11,16,17
1930,12,7,17
1930,4,20,17.1
1930,7,16,17.1
1930,7,15,17.2
1930,4,24,17.3
1930,5,29,17.3
1930,10,27,17.3
1930,8,30,17.4
1930,11,15,17.4
1930,11,30,17.4
1930,5,13,17.5
1930,6,11,17.5
1930,6,21,17.5
1930,7,2,17.5
1930,7,26,17.5
1930,8,13,17.5
1930,9,25,17.5
1930,10,15,17.5
1930,10,18,17.5
1930,10,26,17.5
1930,11,13,17.5
1930,11,14,17.5
1930,11,17,17.5
1930,11,27,17.5
1930,4,25,17.6
1930,6,26,17.6
1930,8,29,17.6
1930,9,27,17.6
1930,10,29,17.6
1930,6,24,17.7
1930,10,30,17.7
1930,11,10,17.7
1930,5,27,17.8
1930,9,7,17.8
1930,9,11,17.8
1930,10,28,17.8
1930,6,12,17.9
1930,10,20,17.9
1930,8,14,18
1930,9,24,18
1930,10,10,18
1930,10,16,18
1930,10,17,18
1930,11,8,18
1930,5,24,18.1
1930,6,3,18.1
1930,7,29,18.1
1930,9,1,18.1
1930,9,17,18.1
1930,10,19,18.1
1930,11,12,18.1
1930,6,30,18.2
1930,9,12,18.2
1930,9,26,18.2
1930,5,26,18.3
1930,6,2,18.3
1930,6,4,18.3
1930,7,1,18.3
1930,8,9,18.3
1930,10,12,18.3
1930,10,13,18.3
1930,9,30,18.4
1930,10,8,18.4
1930,11,4,18.4
1930,9,16,18.5
1930,5,31,18.6
1930,6,14,18.6
1930,7,14,18.6
1930,8,8,18.6
1930,9,29,18.6
1930,10,1,18.6
1930,10,2,18.6
1930,10,7,18.6
1930,10,9,18.6
1930,10,14,18.6
1930,10,31,18.6
1930,11,1,18.6
1930,11,2,18.6
1930,11,3,18.6
1930,11,5,18.6
1930,11,6,18.6
1930,11,7,18.6
1930,11,9,18.6
1930,6,5,18.7
1930,6,13,18.7
1930,8,31,18.7
1930,6,20,18.9
1930,6,23,18.9
1930,9,28,18.9
1930,6,18,19
1930,6,19,19
1930,9,20,19
1930,10,3,19
1930,6,1,19.1
1930,6,27,19.1
1930,7,5,19.1
1930,9,14,19.1
1930,9,15,19.1
1930,9,18,19.1
1930,9,23,19.1
1930,10,4,19.1
1930,10,6,19.1
1930,6,15,19.2
1930,6,16,19.2
1930,9,19,19.2
1930,6,17,19.3
1930,8,15,19.3
1930,7,21,19.5
1930,10,5,19.5
1930,5,30,19.6
1930,7,6,19.6
1930,8,16,19.6
1930,9,8,19.6
1930,9,9,19.6
1930,7,30,19.7
1930,9,6,19.8
1930,7,24,19.9
1930,8,23,19.9
1930,8,11,20
1930,6,22,20.1
1930,8,6,20.2
1930,8,18,20.2
1930,9,5,20.2
1930,8,22,20.5
1930,7,22,20.6
1930,7,31,20.6
1930,8,1,20.6
1930,8,7,20.6
1930,8,12,20.7
1930,8,17,20.8
1930,8,19,21
1930,7,23,21.1
1930,8,10,21.2
1930,8,21,21.2
1930,8,20,21.6
1930,8,27,21.8
1930,8,3,21.9
1930,8,26,22.1
1930,8,25,22.2
1930,8,2,22.6
1930,7,27,23.2
1930,8,24,23.5
1929,3,25,11.8
1929,2,25,12.4
1929,2,19,12.5
1929,2,26,12.5
1929,2,22,12.6
1929,2,27,12.6
1929,2,28,12.6
1929,2,9,12.7
1929,2,23,12.7
1929,2,11,12.8
1929,2,10,12.9
1929,2,18,12.9
1929,2,21,12.9
1929,3,31,12.9
1929,4,12,12.9
1929,1,13,13
1929,2,12,13
1929,2,16,13
1929,2,17,13
1929,2,24,13
1929,4,10,13
1929,1,9,13.1
1929,3,23,13.1
1929,6,9,13.1
1929,1,3,13.2
1929,1,25,13.2
1929,2,13,13.2
1929,2,20,13.2
1929,3,26,13.2
1929,1,28,13.3
1929,3,2,13.3
1929,3,5,13.3
1929,1,26,13.4
1929,2,7,13.4
1929,3,4,13.4
1929,3,13,13.4
1929,3,14,13.4
1929,3,15,13.4
1929,3,28,13.4
1929,3,29,13.4
1929,4,8,13.4
1929,4,29,13.4
1929,4,30,13.4
1929,1,27,13.5
1929,2,8,13.5
1929,3,1,13.5
1929,3,6,13.5
1929,3,12,13.5
1929,3,16,13.5
1929,3,27,13.5
1929,4,24,13.5
1929,1,7,13.6
1929,1,10,13.6
1929,3,3,13.6
1929,3,10,13.6
1929,4,9,13.6
1929,1,2,13.7
1929,1,11,13.7
1929,1,15,13.7
1929,1,22,13.7
1929,1,31,13.7
1929,3,11,13.7
1929,3,30,13.7
1929,4,6,13.7
1929,4,11,13.7
1929,4,13,13.7
1929,1,5,13.8
1929,1,8,13.8
1929,3,8,13.8
1929,3,17,13.8
1929,3,18,13.8
1929,1,12,13.9
1929,1,14,13.9
1929,1,21,13.9
1929,1,24,13.9
1929,1,30,13.9
1929,2,1,13.9
1929,2,2,13.9
1929,3,7,13.9
1929,3,24,13.9
1929,4,1,13.9
1929,4,5,13.9
1929,4,14,13.9
1929,1,16,14
1929,2,3,14
1929,2,4,14
1929,2,5,14
1929,2,6,14
1929,3,9,14
1929,3,19,14
1929,3,22,14
1929,1,17,14.1
1929,1,23,14.1
1929,3,20,14.1
1929,4,7,14.1
1929,4,15,14.1
1929,4,16,14.1
1929,4,19,14.1
1929,1,6,14.2
1929,1,1,14.3
1929,1,19,14.3
1929,4,2,14.3
1929,4,4,14.3
1929,1,20,14.4
1929,1,4,14.5
1929,1,29,14.5
1929,4,17,14.5
1929,4,20,14.5
1929,4,28,14.5
1929,6,8,14.5
1929,3,21,14.6
1929,4,3,14.6
1929,4,22,14.6
1929,8,3,14.6
1929,11,20,14.6
1929,4,18,14.7
1929,1,18,14.8
1929,5,1,14.8
1929,12,21,14.8
1929,4,23,14.9
1929,5,2,14.9
1929,6,12,14.9
1929,12,22,14.9
1929,12,23,14.9
1929,10,8,15
1929,12,27,15
1929,12,28,15
1929,5,22,15.1
1929,5,23,15.1
1929,12,26,15.1
1929,12,29,15.1
1929,4,27,15.2
1929,12,24,15.2
1929,4,26,15.3
1929,5,3,15.3
1929,10,7,15.3
1929,4,25,15.4
1929,4,21,15.5
1929,5,15,15.5
1929,12,13,15.5
1929,11,21,15.6
1929,12,25,15.6
1929,6,10,15.7
1929,12,12,15.7
1929,11,19,15.8
1929,11,23,15.8
1929,11,25,15.8
1929,11,26,15.8
1929,12,4,15.8
1929,12,18,15.8
1929,10,22,15.9
1929,11,27,15.9
1929,12,9,15.9
1929,12,20,15.9
1929,12,30,15.9
1929,11,29,16
1929,11,30,16
1929,12,2,16
1929,12,16,16
1929,12,17,16
1929,12,19,16
1929,10,19,16.1
1929,11,18,16.1
1929,12,3,16.1
1929,12,7,16.1
1929,5,4,16.2
1929,6,14,16.2
1929,6,18,16.2
1929,6,20,16.2
1929,12,11,16.2
1929,7,18,16.3
1929,11,22,16.3
1929,10,3,16.4
1929,12,10,16.4
1929,5,27,16.5
1929,11,24,16.5
1929,11,28,16.5
1929,12,6,16.5
1929,12,14,16.5
1929,12,15,16.5
1929,5,5,16.6
1929,5,7,16.6
1929,7,16,16.6
1929,10,26,16.6
1929,9,2,16.7
1929,12,1,16.7
1929,12,8,16.7
1929,5,6,16.8
1929,5,24,16.9
1929,6,13,16.9
1929,6,17,16.9
1929,10,10,16.9
1929,7,15,17
1929,9,6,17
1929,10,13,17
1929,5,8,17.1
1929,5,21,17.1
1929,5,28,17.1
1929,6,3,17.1
1929,8,8,17.1
1929,8,11,17.1
1929,8,16,17.1
1929,11,1,17.2
1929,5,17,17.3
1929,10,5,17.3
1929,10,14,17.3
1929,5,20,17.4
1929,9,1,17.4
1929,5,9,17.5
1929,5,10,17.5
1929,5,18,17.5
1929,6,7,17.5
1929,10,20,17.5
1929,10,24,17.5
1929,10,31,17.5
1929,11,5,17.5
1929,7,30,17.6
1929,10,25,17.6
1929,10,29,17.6
1929,5,26,17.7
1929,5,29,17.7
1929,8,14,17.7
1929,9,12,17.7
1929,5,31,17.8
1929,8,30,17.8
1929,9,9,17.8
1929,10,12,17.8
1929,10,30,17.8
1929,5,16,17.9
1929,6,1,17.9
1929,6,11,17.9
1929,11,4,17.9
1929,6,4,18
1929,6,15,18
1929,8,2,18
1929,8,6,18
1929,8,17,18
1929,9,18,18
1929,10,9,18
1929,11,2,18
1929,11,3,18
1929,6,5,18.1
1929,6,25,18.1
1929,8,25,18.1
1929,9,8,18.1
1929,10,27,18.1
1929,5,19,18.2
1929,10,28,18.2
1929,5,11,18.3
1929,5,14,18.3
1929,5,25,18.3
1929,5,30,18.3
1929,9,11,18.3
1929,9,16,18.3
1929,10,11,18.3
1929,8,19,18.4
1929,9,13,18.4
1929,5,13,18.5
1929,6,2,18.5
1929,6,16,18.5
1929,8,27,18.5
1929,9,10,18.5
1929,9,17,18.5
1929,10,23,18.5
1929,6,21,18.6
1929,6,23,18.6
1929,6,26,18.6
1929,7,25,18.6
1929,8,15,18.6
1929,9,14,18.6
1929,10,2,18.6
1929,10,18,18.6
1929,7,17,18.7
1929,5,12,18.9
1929,6,6,18.9
1929,10,4,18.9
1929,10,16,18.9
1929,10,17,18.9
1929,10,6,19
1929,7,21,19.1
1929,7,29,19.1
1929,8,7,19.1
1929,8,13,19.1
1929,8,28,19.1
1929,9,5,19.1
1929,9,7,19.1
1929,9,15,19.1
1929,7,13,19.2
1929,8,31,19.2
1929,10,15,19.2
1929,8,4,19.3
1929,6,22,19.4
1929,7,20,19.6
1929,8,5,19.6
1929,8,24,19.6
1929,9,19,19.6
1929,10,1,19.6
1929,9,20,19.7
1929,9,30,19.7
1929,6,27,19.8
1929,8,12,19.8
1929,9,21,19.8
1929,9,28,19.9
1929,7,2,20
1929,8,20,20
1929,9,23,20
1929,8,26,20.1
1929,9,25,20.1
1929,7,22,20.2
1929,9,22,20.2
1929,9,26,20.2
1929,7,14,20.3
1929,6,24,20.5
1929,6,29,20.5
1929,6,30,20.5
1929,9,27,20.5
1929,6,19,20.6
1929,6,28,20.6
1929,8,9,20.6
1929,8,18,20.6
1929,9,3,20.6
1929,7,1,20.7
1929,8,29,20.7
1929,9,29,20.9
1929,9,4,21
1929,8,10,21.1
1929,7,12,21.3
1929,7,11,21.5
1929,8,23,21.5
1929,8,22,21.6
1929,8,21,21.8
1929,8,1,22.1
1929,7,27,22.2
1929,7,24,22.3
1929,7,31,22.3
1929,7,26,22.6
1928,3,30,12
1928,3,31,12.5
1928,4,1,12.5
1928,4,8,12.6
1928,3,29,12.8
1928,4,5,12.9
1928,4,2,13
1928,4,18,13
1928,4,6,13.2
1928,4,7,13.2
1928,4,14,13.2
1928,6,28,13.2
1928,2,3,13.3
1928,1,20,13.4
1928,2,11,13.6
1928,3,21,13.6
1928,4,3,13.6
1928,2,23,13.7
1928,2,24,13.7
1928,3,26,13.7
1928,2,21,13.8
1928,3,27,13.8
